distance,picks,Phase,channel
5299.2,2025-03-18 09:01:29.219352576,P,552
5308.8,2025-03-18 09:01:29.219352576,P,553
5318.4,2025-03-18 09:01:29.219352576,P,554
5328.0,2025-03-18 09:01:29.219352576,P,555
5337.6,2025-03-18 09:01:29.219352576,P,556
5347.2,2025-03-18 09:01:29.219352576,P,557
5356.8,2025-03-18 09:01:29.219352576,P,558
5366.4,2025-03-18 09:01:29.219352576,P,559
5376.0,2025-03-18 09:01:29.219352576,P,560
5385.6,2025-03-18 09:01:29.219352576,P,561
5395.2,2025-03-18 09:01:29.219352576,P,562
5404.8,2025-03-18 09:01:29.219352576,P,563
5414.4,2025-03-18 09:01:29.219352576,P,564
5424.0,2025-03-18 09:01:29.219352576,P,565
5433.6,2025-03-18 09:01:29.219352576,P,566
5443.2,2025-03-18 09:01:29.219352576,P,567
5452.8,2025-03-18 09:01:29.219352576,P,568
5462.4,2025-03-18 09:01:29.219352576,P,569
5472.0,2025-03-18 09:01:29.219352576,P,570
5481.6,2025-03-18 09:01:29.220789760,P,571
5491.2,2025-03-18 09:01:29.224498944,P,572
5500.8,2025-03-18 09:01:29.228208128,P,573
5510.4,2025-03-18 09:01:29.231917056,P,574
5520.0,2025-03-18 09:01:29.235626240,P,575
5529.6,2025-03-18 09:01:29.239335424,P,576
5539.2,2025-03-18 09:01:29.243044352,P,577
5548.8,2025-03-18 09:01:29.243260672,P,578
5558.4,2025-03-18 09:01:29.243260672,P,579
5568.0,2025-03-18 09:01:29.243260672,P,580
5577.6,2025-03-18 09:01:29.243260672,P,581
5587.2,2025-03-18 09:01:29.243791616,P,582
5596.8,2025-03-18 09:01:29.248737024,P,583
5606.4,2025-03-18 09:01:29.253682688,P,584
5616.0,2025-03-18 09:01:29.258628096,P,585
5625.6,2025-03-18 09:01:29.263573504,P,586
5635.2,2025-03-18 09:01:29.267169024,P,587
5644.8,2025-03-18 09:01:29.267169024,P,588
5654.4,2025-03-18 09:01:29.267169024,P,589
5664.0,2025-03-18 09:01:29.267169024,P,590
5673.6,2025-03-18 09:01:29.267169024,P,591
5683.2,2025-03-18 09:01:29.267169024,P,592
5692.8,2025-03-18 09:01:29.267169024,P,593
5702.4,2025-03-18 09:01:29.267169024,P,594
5712.0,2025-03-18 09:01:29.267169024,P,595
5721.6,2025-03-18 09:01:29.267169024,P,596
5731.2,2025-03-18 09:01:29.271651840,P,597
5740.8,2025-03-18 09:01:29.279069952,P,598
5750.4,2025-03-18 09:01:29.286488064,P,599
5760.0,2025-03-18 09:01:29.302394368,P,600
5769.6,2025-03-18 09:01:29.314985472,P,601
5779.2,2025-03-18 09:01:29.314985472,P,602
5788.8,2025-03-18 09:01:29.317336832,P,603
5798.4,2025-03-18 09:01:29.332173312,P,604
5808.0,2025-03-18 09:01:29.347009792,P,605
5817.6,2025-03-18 09:01:29.361846272,P,606
5827.2,2025-03-18 09:01:29.376682752,P,607
5836.8,2025-03-18 09:01:29.388633600,P,608
5846.4,2025-03-18 09:01:29.394568192,P,609
5856.0,2025-03-18 09:01:29.400502784,P,610
5865.6,2025-03-18 09:01:29.406437376,P,611
5875.2,2025-03-18 09:01:29.412810240,P,612
5884.8,2025-03-18 09:01:29.420228608,P,613
5894.4,2025-03-18 09:01:29.427646976,P,614
5904.0,2025-03-18 09:01:29.434526464,P,615
5913.6,2025-03-18 09:01:29.434526464,P,616
5923.2,2025-03-18 09:01:29.434526464,P,617
5932.8,2025-03-18 09:01:29.434526464,P,618
5942.4,2025-03-18 09:01:29.442930944,P,619
5952.0,2025-03-18 09:01:29.452821760,P,620
5961.6,2025-03-18 09:01:29.458434560,P,621
5971.2,2025-03-18 09:01:29.458434560,P,622
5980.8,2025-03-18 09:01:29.458434560,P,623
5990.4,2025-03-18 09:01:29.459323136,P,624
6000.0,2025-03-18 09:01:29.463562240,P,625
6009.6,2025-03-18 09:01:29.467801088,P,626
6019.2,2025-03-18 09:01:29.472040192,P,627
6028.8,2025-03-18 09:01:29.476279040,P,628
6038.4,2025-03-18 09:01:29.480518144,P,629
6048.0,2025-03-18 09:01:29.487171328,P,630
6057.6,2025-03-18 09:01:29.495649280,P,631
6067.2,2025-03-18 09:01:29.504127232,P,632
6076.8,2025-03-18 09:01:29.512605440,P,633
6086.4,2025-03-18 09:01:29.521083392,P,634
6096.0,2025-03-18 09:01:29.529561344,P,635
6105.6,2025-03-18 09:01:29.530159104,P,636
6115.2,2025-03-18 09:01:29.530159104,P,637
6124.8,2025-03-18 09:01:29.530159104,P,638
6134.4,2025-03-18 09:01:29.530159104,P,639
6144.0,2025-03-18 09:01:29.530159104,P,640
6153.6,2025-03-18 09:01:29.530159104,P,641
6163.2,2025-03-18 09:01:29.530159104,P,642
6172.8,2025-03-18 09:01:29.530159104,P,643
6182.4,2025-03-18 09:01:29.530159104,P,644
6192.0,2025-03-18 09:01:29.530159104,P,645
6201.6,2025-03-18 09:01:29.530159104,P,646
6211.2,2025-03-18 09:01:29.530159104,P,647
6220.8,2025-03-18 09:01:29.530159104,P,648
6230.4,2025-03-18 09:01:29.530159104,P,649
6240.0,2025-03-18 09:01:29.530159104,P,650
6249.6,2025-03-18 09:01:29.530159104,P,651
6259.2,2025-03-18 09:01:29.530159104,P,652
6268.8,2025-03-18 09:01:29.530159104,P,653
6278.4,2025-03-18 09:01:29.530159104,P,654
6288.0,2025-03-18 09:01:29.530159104,P,655
6297.6,2025-03-18 09:01:29.530159104,P,656
6307.2,2025-03-18 09:01:29.530159104,P,657
6316.8,2025-03-18 09:01:29.530159104,P,658
6326.4,2025-03-18 09:01:29.530159104,P,659
6336.0,2025-03-18 09:01:29.530159104,P,660
6345.6,2025-03-18 09:01:29.530159104,P,661
6355.2,2025-03-18 09:01:29.530159104,P,662
6364.8,2025-03-18 09:01:29.530159104,P,663
6374.4,2025-03-18 09:01:29.530159104,P,664
6384.0,2025-03-18 09:01:29.530159104,P,665
6393.6,2025-03-18 09:01:29.531701760,P,666
6403.2,2025-03-18 09:01:29.536647168,P,667
6412.8,2025-03-18 09:01:29.541592832,P,668
6422.4,2025-03-18 09:01:29.546538240,P,669
6432.0,2025-03-18 09:01:29.551483904,P,670
6441.6,2025-03-18 09:01:29.554067456,P,671
6451.2,2025-03-18 09:01:29.554067456,P,672
6460.8,2025-03-18 09:01:29.554067456,P,673
6470.4,2025-03-18 09:01:29.554067456,P,674
6480.0,2025-03-18 09:01:29.554067456,P,675
6489.6,2025-03-18 09:01:29.554067456,P,676
6499.2,2025-03-18 09:01:29.554067456,P,677
6508.8,2025-03-18 09:01:29.554067456,P,678
6518.4,2025-03-18 09:01:29.554067456,P,679
6528.0,2025-03-18 09:01:29.554067456,P,680
6537.6,2025-03-18 09:01:29.554067456,P,681
6547.2,2025-03-18 09:01:29.554067456,P,682
6556.8,2025-03-18 09:01:29.554067456,P,683
6566.4,2025-03-18 09:01:29.554067456,P,684
6576.0,2025-03-18 09:01:29.554067456,P,685
6585.6,2025-03-18 09:01:29.554067456,P,686
6595.2,2025-03-18 09:01:29.554067456,P,687
6604.8,2025-03-18 09:01:29.554067456,P,688
6614.4,2025-03-18 09:01:29.554067456,P,689
6624.0,2025-03-18 09:01:29.554067456,P,690
6633.6,2025-03-18 09:01:29.554067456,P,691
6643.2,2025-03-18 09:01:29.554067456,P,692
6652.8,2025-03-18 09:01:29.554067456,P,693
6662.4,2025-03-18 09:01:29.554067456,P,694
6672.0,2025-03-18 09:01:29.554067456,P,695
6681.6,2025-03-18 09:01:29.554067456,P,696
6691.2,2025-03-18 09:01:29.554067456,P,697
6700.8,2025-03-18 09:01:29.554067456,P,698
6710.4,2025-03-18 09:01:29.554067456,P,699
6720.0,2025-03-18 09:01:29.554067456,P,700
6729.6,2025-03-18 09:01:29.554067456,P,701
6739.2,2025-03-18 09:01:29.554067456,P,702
6748.8,2025-03-18 09:01:29.554067456,P,703
6758.4,2025-03-18 09:01:29.554067456,P,704
6768.0,2025-03-18 09:01:29.554067456,P,705
6777.6,2025-03-18 09:01:29.554067456,P,706
6787.2,2025-03-18 09:01:29.550804224,P,707
6796.8,2025-03-18 09:01:29.535967744,P,708
6806.4,2025-03-18 09:01:29.524140544,P,709
6816.0,2025-03-18 09:01:29.514249472,P,710
6825.6,2025-03-18 09:01:29.506251008,P,711
6835.2,2025-03-18 09:01:29.506251008,P,712
6844.8,2025-03-18 09:01:29.497647616,P,713
6854.4,2025-03-18 09:01:29.482811136,P,714
6864.0,2025-03-18 09:01:29.472764160,P,715
6873.6,2025-03-18 09:01:29.462873088,P,716
6883.2,2025-03-18 09:01:29.458434560,P,717
6892.8,2025-03-18 09:01:29.458434560,P,718
6902.4,2025-03-18 09:01:29.458434560,P,719
6912.0,2025-03-18 09:01:29.453563136,P,720
6921.6,2025-03-18 09:01:29.438726656,P,721
6931.2,2025-03-18 09:01:29.434526464,P,722
6940.8,2025-03-18 09:01:29.434526464,P,723
6950.4,2025-03-18 09:01:29.434526464,P,724
6960.0,2025-03-18 09:01:29.434526464,P,725
6969.6,2025-03-18 09:01:29.414103296,P,726
6979.2,2025-03-18 09:01:29.401889024,P,727
6988.8,2025-03-18 09:01:29.391997952,P,728
6998.4,2025-03-18 09:01:29.386710016,P,729
7008.0,2025-03-18 09:01:29.386710016,P,730
7017.6,2025-03-18 09:01:29.386710016,P,731
7027.2,2025-03-18 09:01:29.386710016,P,732
7036.8,2025-03-18 09:01:29.386710016,P,733
7046.4,2025-03-18 09:01:29.377347840,P,734
7056.0,2025-03-18 09:01:29.362801664,P,735
7065.6,2025-03-18 09:01:29.362801664,P,736
7075.2,2025-03-18 09:01:29.362801664,P,737
7084.8,2025-03-18 09:01:29.362801664,P,738
7094.4,2025-03-18 09:01:29.362801664,P,739
7104.0,2025-03-18 09:01:29.362801664,P,740
7113.6,2025-03-18 09:01:29.362801664,P,741
7123.2,2025-03-18 09:01:29.362801664,P,742
7132.8,2025-03-18 09:01:29.362801664,P,743
7142.4,2025-03-18 09:01:29.362801664,P,744
7152.0,2025-03-18 09:01:29.362801664,P,745
7161.6,2025-03-18 09:01:29.362801664,P,746
7171.2,2025-03-18 09:01:29.362801664,P,747
7180.8,2025-03-18 09:01:29.362801664,P,748
7190.4,2025-03-18 09:01:29.362801664,P,749
7200.0,2025-03-18 09:01:29.362801664,P,750
7209.6,2025-03-18 09:01:29.362801664,P,751
7219.2,2025-03-18 09:01:29.362801664,P,752
7228.8,2025-03-18 09:01:29.362801664,P,753
7238.4,2025-03-18 09:01:29.362801664,P,754
7248.0,2025-03-18 09:01:29.362801664,P,755
7257.6,2025-03-18 09:01:29.362801664,P,756
7267.2,2025-03-18 09:01:29.362801664,P,757
7276.8,2025-03-18 09:01:29.362801664,P,758
7286.4,2025-03-18 09:01:29.362801664,P,759
7296.0,2025-03-18 09:01:29.362801664,P,760
7305.6,2025-03-18 09:01:29.362801664,P,761
7315.2,2025-03-18 09:01:29.362801664,P,762
7324.8,2025-03-18 09:01:29.362801664,P,763
7334.4,2025-03-18 09:01:29.362801664,P,764
7344.0,2025-03-18 09:01:29.362801664,P,765
7353.6,2025-03-18 09:01:29.362801664,P,766
7363.2,2025-03-18 09:01:29.362801664,P,767
7372.8,2025-03-18 09:01:29.362801664,P,768
7382.4,2025-03-18 09:01:29.362801664,P,769
7392.0,2025-03-18 09:01:29.362801664,P,770
7401.6,2025-03-18 09:01:29.362801664,P,771
7411.2,2025-03-18 09:01:29.362801664,P,772
7420.8,2025-03-18 09:01:29.362801664,P,773
7430.4,2025-03-18 09:01:29.362801664,P,774
7440.0,2025-03-18 09:01:29.362801664,P,775
7449.6,2025-03-18 09:01:29.362801664,P,776
7459.2,2025-03-18 09:01:29.362801664,P,777
7468.8,2025-03-18 09:01:29.362801664,P,778
7478.4,2025-03-18 09:01:29.362801664,P,779
7488.0,2025-03-18 09:01:29.362801664,P,780
7497.6,2025-03-18 09:01:29.362801664,P,781
7507.2,2025-03-18 09:01:29.362801664,P,782
7516.8,2025-03-18 09:01:29.362801664,P,783
7526.4,2025-03-18 09:01:29.362801664,P,784
7536.0,2025-03-18 09:01:29.362801664,P,785
7545.6,2025-03-18 09:01:29.362801664,P,786
7555.2,2025-03-18 09:01:29.362801664,P,787
7564.8,2025-03-18 09:01:29.365546240,P,788
7574.4,2025-03-18 09:01:29.369785088,P,789
7584.0,2025-03-18 09:01:29.374024192,P,790
7593.6,2025-03-18 09:01:29.378263296,P,791
7603.2,2025-03-18 09:01:29.382502144,P,792
7612.8,2025-03-18 09:01:29.386753792,P,793
7622.4,2025-03-18 09:01:29.392688128,P,794
7632.0,2025-03-18 09:01:29.398622720,P,795
7641.6,2025-03-18 09:01:29.404557312,P,796
7651.2,2025-03-18 09:01:29.410491904,P,797
7660.8,2025-03-18 09:01:29.417878528,P,798
7670.4,2025-03-18 09:01:29.425296896,P,799
7680.0,2025-03-18 09:01:29.432715008,P,800
7689.6,2025-03-18 09:01:29.434526464,P,801
7699.2,2025-03-18 09:01:29.434526464,P,802
7708.8,2025-03-18 09:01:29.434526464,P,803
7718.4,2025-03-18 09:01:29.434526464,P,804
7728.0,2025-03-18 09:01:29.434526464,P,805
7737.6,2025-03-18 09:01:29.437961216,P,806
7747.2,2025-03-18 09:01:29.463034368,P,807
7756.8,2025-03-18 09:01:29.477870592,P,808
7766.4,2025-03-18 09:01:29.482342656,P,809
7776.0,2025-03-18 09:01:29.482342656,P,810
7785.6,2025-03-18 09:01:29.482342656,P,811
7795.2,2025-03-18 09:01:29.482342656,P,812
7804.8,2025-03-18 09:01:29.482342656,P,813
7814.4,2025-03-18 09:01:29.482776576,P,814
7824.0,2025-03-18 09:01:29.490194944,P,815
7833.6,2025-03-18 09:01:29.497613056,P,816
7843.2,2025-03-18 09:01:29.505031424,P,817
7852.8,2025-03-18 09:01:29.506251008,P,818
7862.4,2025-03-18 09:01:29.506251008,P,819
7872.0,2025-03-18 09:01:29.506251008,P,820
7881.6,2025-03-18 09:01:29.524431616,P,821
7891.2,2025-03-18 09:01:29.530159104,P,822
7900.8,2025-03-18 09:01:29.531609600,P,823
7910.4,2025-03-18 09:01:29.539027712,P,824
7920.0,2025-03-18 09:01:29.546446080,P,825
7929.6,2025-03-18 09:01:29.553864448,P,826
7939.2,2025-03-18 09:01:29.554067456,P,827
7948.8,2025-03-18 09:01:29.554067456,P,828
7958.4,2025-03-18 09:01:29.554067456,P,829
7968.0,2025-03-18 09:01:29.554067456,P,830
7977.6,2025-03-18 09:01:29.559669760,P,831
7987.2,2025-03-18 09:01:29.565604096,P,832
7996.8,2025-03-18 09:01:29.571538688,P,833
8006.4,2025-03-18 09:01:29.577473280,P,834
8016.0,2025-03-18 09:01:29.577975552,P,835
8025.6,2025-03-18 09:01:29.577975552,P,836
8035.2,2025-03-18 09:01:29.577975552,P,837
8044.8,2025-03-18 09:01:29.577975552,P,838
8054.4,2025-03-18 09:01:29.577975552,P,839
8064.0,2025-03-18 09:01:29.577975552,P,840
8073.6,2025-03-18 09:01:29.577975552,P,841
8083.2,2025-03-18 09:01:29.577975552,P,842
8092.8,2025-03-18 09:01:29.577975552,P,843
8102.4,2025-03-18 09:01:29.577975552,P,844
8112.0,2025-03-18 09:01:29.577975552,P,845
8121.6,2025-03-18 09:01:29.577975552,P,846
8131.2,2025-03-18 09:01:29.577975552,P,847
8140.8,2025-03-18 09:01:29.577975552,P,848
8150.4,2025-03-18 09:01:29.577975552,P,849
8160.0,2025-03-18 09:01:29.577975552,P,850
8169.6,2025-03-18 09:01:29.577975552,P,851
8179.2,2025-03-18 09:01:29.577975552,P,852
8188.8,2025-03-18 09:01:29.577975552,P,853
8198.4,2025-03-18 09:01:29.577975552,P,854
8208.0,2025-03-18 09:01:29.577975552,P,855
8217.6,2025-03-18 09:01:29.577975552,P,856
8227.2,2025-03-18 09:01:29.577975552,P,857
8236.8,2025-03-18 09:01:29.577975552,P,858
8246.4,2025-03-18 09:01:29.577975552,P,859
8256.0,2025-03-18 09:01:29.577975552,P,860
8265.6,2025-03-18 09:01:29.577975552,P,861
8275.2,2025-03-18 09:01:29.577975552,P,862
8284.8,2025-03-18 09:01:29.577975552,P,863
8294.4,2025-03-18 09:01:29.577975552,P,864
8304.0,2025-03-18 09:01:29.577975552,P,865
8313.6,2025-03-18 09:01:29.577975552,P,866
8323.2,2025-03-18 09:01:29.577975552,P,867
8332.8,2025-03-18 09:01:29.577975552,P,868
8342.4,2025-03-18 09:01:29.577975552,P,869
8352.0,2025-03-18 09:01:29.591727872,P,870
8361.6,2025-03-18 09:01:29.601883904,P,871
8371.2,2025-03-18 09:01:29.602341632,P,872
8380.8,2025-03-18 09:01:29.612232704,P,873
8390.4,2025-03-18 09:01:29.622123520,P,874
8400.0,2025-03-18 09:01:29.625792000,P,875
8409.6,2025-03-18 09:01:29.625966592,P,876
8419.2,2025-03-18 09:01:29.635857664,P,877
8428.8,2025-03-18 09:01:29.645748480,P,878
8438.4,2025-03-18 09:01:29.649700096,P,879
8448.0,2025-03-18 09:01:29.649700096,P,880
8457.6,2025-03-18 09:01:29.649700096,P,881
8467.2,2025-03-18 09:01:29.649700096,P,882
8476.8,2025-03-18 09:01:29.658184448,P,883
8486.4,2025-03-18 09:01:29.673021184,P,884
8496.0,2025-03-18 09:01:29.683107840,P,885
8505.6,2025-03-18 09:01:29.692998656,P,886
8515.2,2025-03-18 09:01:29.697516544,P,887
8524.8,2025-03-18 09:01:29.704811264,P,888
8534.4,2025-03-18 09:01:29.714702336,P,889
8544.0,2025-03-18 09:01:29.723801088,P,890
8553.6,2025-03-18 09:01:29.731219456,P,891
8563.2,2025-03-18 09:01:29.738637568,P,892
8572.8,2025-03-18 09:01:29.746055680,P,893
8582.4,2025-03-18 09:01:29.753474048,P,894
8592.0,2025-03-18 09:01:29.760892160,P,895
8601.6,2025-03-18 09:01:29.768310272,P,896
8611.2,2025-03-18 09:01:29.769241088,P,897
8620.8,2025-03-18 09:01:29.771843328,P,898
8630.4,2025-03-18 09:01:29.781734400,P,899
8640.0,2025-03-18 09:01:29.791625216,P,900
8649.6,2025-03-18 09:01:29.793149440,P,901
8659.2,2025-03-18 09:01:29.793149440,P,902
8668.8,2025-03-18 09:01:29.793149440,P,903
8678.4,2025-03-18 09:01:29.799311616,P,904
8688.0,2025-03-18 09:01:29.809202432,P,905
8697.6,2025-03-18 09:01:29.818075392,P,906
8707.2,2025-03-18 09:01:29.823021056,P,907
8716.8,2025-03-18 09:01:29.827966464,P,908
8726.4,2025-03-18 09:01:29.832912128,P,909
8736.0,2025-03-18 09:01:29.837857536,P,910
8745.6,2025-03-18 09:01:29.843721728,P,911
8755.2,2025-03-18 09:01:29.851139840,P,912
8764.8,2025-03-18 09:01:29.858557952,P,913
8774.4,2025-03-18 09:01:29.864873984,P,914
8784.0,2025-03-18 09:01:29.864873984,P,915
8793.6,2025-03-18 09:01:29.864873984,P,916
8803.2,2025-03-18 09:01:29.864873984,P,917
8812.8,2025-03-18 09:01:29.864873984,P,918
8822.4,2025-03-18 09:01:29.864873984,P,919
8832.0,2025-03-18 09:01:29.864873984,P,920
8841.6,2025-03-18 09:01:29.864873984,P,921
8851.2,2025-03-18 09:01:29.865777408,P,922
8860.8,2025-03-18 09:01:29.875668480,P,923
8870.4,2025-03-18 09:01:29.885559552,P,924
8880.0,2025-03-18 09:01:29.888782592,P,925
8889.6,2025-03-18 09:01:29.888782592,P,926
8899.2,2025-03-18 09:01:29.888782592,P,927
8908.8,2025-03-18 09:01:29.888782592,P,928
8918.4,2025-03-18 09:01:29.898359808,P,929
8928.0,2025-03-18 09:01:29.912690688,P,930
8937.6,2025-03-18 09:01:29.912690688,P,931
8947.2,2025-03-18 09:01:29.912690688,P,932
8956.8,2025-03-18 09:01:29.912690688,P,933
8966.4,2025-03-18 09:01:29.912690688,P,934
8976.0,2025-03-18 09:01:29.914666240,P,935
8985.6,2025-03-18 09:01:29.924557056,P,936
8995.2,2025-03-18 09:01:29.934448128,P,937
9004.8,2025-03-18 09:01:29.936598784,P,938
9014.4,2025-03-18 09:01:29.936598784,P,939
9024.0,2025-03-18 09:01:29.936598784,P,940
9033.6,2025-03-18 09:01:29.936598784,P,941
9043.2,2025-03-18 09:01:29.936598784,P,942
9052.8,2025-03-18 09:01:29.936598784,P,943
9062.4,2025-03-18 09:01:29.936598784,P,944
9072.0,2025-03-18 09:01:29.936598784,P,945
9081.6,2025-03-18 09:01:29.936598784,P,946
9091.2,2025-03-18 09:01:29.936598784,P,947
9100.8,2025-03-18 09:01:29.936598784,P,948
9110.4,2025-03-18 09:01:29.936598784,P,949
9120.0,2025-03-18 09:01:29.936598784,P,950
9129.6,2025-03-18 09:01:29.936598784,P,951
9139.2,2025-03-18 09:01:29.936598784,P,952
9148.8,2025-03-18 09:01:29.936598784,P,953
9158.4,2025-03-18 09:01:29.936598784,P,954
9168.0,2025-03-18 09:01:29.936598784,P,955
9177.6,2025-03-18 09:01:29.936598784,P,956
9187.2,2025-03-18 09:01:29.936598784,P,957
9196.8,2025-03-18 09:01:29.936598784,P,958
9206.4,2025-03-18 09:01:29.936598784,P,959
9216.0,2025-03-18 09:01:29.936598784,P,960
9225.6,2025-03-18 09:01:29.936598784,P,961
9235.2,2025-03-18 09:01:29.936598784,P,962
9244.8,2025-03-18 09:01:29.936598784,P,963
9254.4,2025-03-18 09:01:29.936598784,P,964
9264.0,2025-03-18 09:01:29.936598784,P,965
9273.6,2025-03-18 09:01:29.936598784,P,966
9283.2,2025-03-18 09:01:29.936598784,P,967
9292.8,2025-03-18 09:01:29.936598784,P,968
9302.4,2025-03-18 09:01:29.936598784,P,969
9312.0,2025-03-18 09:01:29.936598784,P,970
9321.6,2025-03-18 09:01:29.936598784,P,971
9331.2,2025-03-18 09:01:29.936598784,P,972
9340.8,2025-03-18 09:01:29.936598784,P,973
9350.4,2025-03-18 09:01:29.936598784,P,974
9360.0,2025-03-18 09:01:29.936598784,P,975
9369.6,2025-03-18 09:01:29.936598784,P,976
9379.2,2025-03-18 09:01:29.936598784,P,977
9388.8,2025-03-18 09:01:29.936598784,P,978
9398.4,2025-03-18 09:01:29.936598784,P,979
9408.0,2025-03-18 09:01:29.936598784,P,980
9417.6,2025-03-18 09:01:29.936598784,P,981
9427.2,2025-03-18 09:01:29.936598784,P,982
9436.8,2025-03-18 09:01:29.936598784,P,983
9446.4,2025-03-18 09:01:29.936598784,P,984
9456.0,2025-03-18 09:01:29.936598784,P,985
9465.6,2025-03-18 09:01:29.936598784,P,986
9475.2,2025-03-18 09:01:29.936598784,P,987
9484.8,2025-03-18 09:01:29.936598784,P,988
9494.4,2025-03-18 09:01:29.936598784,P,989
9504.0,2025-03-18 09:01:29.936598784,P,990
9513.6,2025-03-18 09:01:29.936598784,P,991
9523.2,2025-03-18 09:01:29.936598784,P,992
9532.8,2025-03-18 09:01:29.936598784,P,993
9542.4,2025-03-18 09:01:29.936598784,P,994
9552.0,2025-03-18 09:01:29.936598784,P,995
9561.6,2025-03-18 09:01:29.936598784,P,996
9571.2,2025-03-18 09:01:29.936598784,P,997
9580.8,2025-03-18 09:01:29.936598784,P,998
9590.4,2025-03-18 09:01:29.936598784,P,999
9600.0,2025-03-18 09:01:29.936598784,P,1000
9609.6,2025-03-18 09:01:29.936598784,P,1001
9619.2,2025-03-18 09:01:29.936598784,P,1002
9628.8,2025-03-18 09:01:29.936598784,P,1003
9638.4,2025-03-18 09:01:29.936598784,P,1004
9648.0,2025-03-18 09:01:29.936598784,P,1005
9657.6,2025-03-18 09:01:29.936598784,P,1006
9667.2,2025-03-18 09:01:29.936598784,P,1007
9676.8,2025-03-18 09:01:29.936598784,P,1008
9686.4,2025-03-18 09:01:29.936598784,P,1009
9696.0,2025-03-18 09:01:29.936598784,P,1010
9705.6,2025-03-18 09:01:29.936598784,P,1011
9715.2,2025-03-18 09:01:29.936598784,P,1012
9724.8,2025-03-18 09:01:29.936598784,P,1013
9734.4,2025-03-18 09:01:29.936598784,P,1014
9744.0,2025-03-18 09:01:29.936598784,P,1015
9753.6,2025-03-18 09:01:29.936598784,P,1016
9763.2,2025-03-18 09:01:29.936598784,P,1017
9772.8,2025-03-18 09:01:29.936598784,P,1018
9782.4,2025-03-18 09:01:29.936598784,P,1019
9792.0,2025-03-18 09:01:29.936598784,P,1020
9801.6,2025-03-18 09:01:29.936598784,P,1021
9811.2,2025-03-18 09:01:29.936598784,P,1022
9820.8,2025-03-18 09:01:29.936598784,P,1023
9830.4,2025-03-18 09:01:29.936598784,P,1024
9840.0,2025-03-18 09:01:29.936598784,P,1025
9849.6,2025-03-18 09:01:29.936598784,P,1026
9859.2,2025-03-18 09:01:29.936598784,P,1027
9868.8,2025-03-18 09:01:29.936598784,P,1028
9878.4,2025-03-18 09:01:29.936598784,P,1029
9888.0,2025-03-18 09:01:29.943496960,P,1030
9897.6,2025-03-18 09:01:29.950915072,P,1031
9907.2,2025-03-18 09:01:29.958333440,P,1032
9916.8,2025-03-18 09:01:29.960507136,P,1033
9926.4,2025-03-18 09:01:29.961924352,P,1034
9936.0,2025-03-18 09:01:29.976760832,P,1035
9945.6,2025-03-18 09:01:29.984415232,P,1036
9955.2,2025-03-18 09:01:29.984415232,P,1037
9964.8,2025-03-18 09:01:29.984415232,P,1038
9974.4,2025-03-18 09:01:29.984415232,P,1039
9984.0,2025-03-18 09:01:29.984415232,P,1040
9993.6,2025-03-18 09:01:29.984415232,P,1041
10003.2,2025-03-18 09:01:29.984415232,P,1042
10012.8,2025-03-18 09:01:29.987865600,P,1043
10022.4,2025-03-18 09:01:30.002702080,P,1044
10032.0,2025-03-18 09:01:30.014466816,P,1045
10041.6,2025-03-18 09:01:30.024357888,P,1046
10051.2,2025-03-18 09:01:30.032231680,P,1047
10060.8,2025-03-18 09:01:30.032231680,P,1048
10070.4,2025-03-18 09:01:30.032231680,P,1049
10080.0,2025-03-18 09:01:30.032231680,P,1050
10089.6,2025-03-18 09:01:30.032231680,P,1051
10099.2,2025-03-18 09:01:30.032231680,P,1052
10108.8,2025-03-18 09:01:30.048962816,P,1053
10118.4,2025-03-18 09:01:30.063638528,P,1054
10128.0,2025-03-18 09:01:30.073529344,P,1055
10137.6,2025-03-18 09:01:30.080048128,P,1056
10147.2,2025-03-18 09:01:30.080048128,P,1057
10156.8,2025-03-18 09:01:30.080048128,P,1058
10166.4,2025-03-18 09:01:30.080048128,P,1059
10176.0,2025-03-18 09:01:30.080048128,P,1060
